tod_sin,tod_cos,dow_sin,dow_cos,is_weekend,event_flag,event_countdown,t
-0.08715556,0.9961947,-0.43388376,-0.90096885,0.0,0.0,1.0,2023-03-10 23:40:00
-0.043618966,0.99904823,-0.43388376,-0.90096885,0.0,0.0,1.0,2023-03-10 23:50:00
1.0,-4.371139e-08,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 06:00:00
0.99904823,-0.043619424,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 06:10:00
0.99619466,-0.087155886,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 06:20:00
0.9914448,-0.13052633,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 06:30:00
0.9848077,-0.1736483,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 06:40:00
0.976296,-0.21643962,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 06:50:00
0.9659258,-0.258819,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 07:00:00
0.95371693,-0.30070576,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 07:10:00
0.9396926,-0.3420201,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 07:20:00
0.9238795,-0.3826835,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 07:30:00
0.90630776,-0.42261833,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 07:40:00
0.8870108,-0.46174866,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 07:50:00
0.8660254,-0.50000006,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 08:00:00
0.8433914,-0.5372997,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 08:10:00
0.819152,-0.5735765,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 08:20:00
0.7933533,-0.6087615,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 08:30:00
0.76604444,-0.64278764,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 08:40:00
0.7372773,-0.6755902,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 08:50:00
0.70710677,-0.70710677,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 09:00:00
0.6755902,-0.7372773,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 09:10:00
0.64278746,-0.76604456,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 09:20:00
0.60876125,-0.79335344,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 09:30:00
0.5735763,-0.8191521,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 09:40:00
0.5372997,-0.8433914,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 09:50:00
0.50000006,-0.8660254,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 10:00:00
0.46174866,-0.8870108,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 10:10:00
0.42261833,-0.90630776,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 10:20:00
0.38268328,-0.9238796,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 10:30:00
0.34202,-0.9396927,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 10:40:00
0.30070564,-0.953717,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 10:50:00
0.2588189,-0.9659259,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 11:00:00
0.21643949,-0.976296,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 11:10:00
0.17364828,-0.9848077,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 11:20:00
0.13052608,-0.9914449,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 11:30:00
0.08715563,-0.9961947,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 11:40:00
0.043619294,-0.99904823,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 11:50:00
-8.742278e-08,-1.0,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 12:00:00
-0.043619227,-0.99904823,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 12:10:00
-0.08715581,-0.9961947,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 12:20:00
-0.13052626,-0.9914448,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 12:30:00
-0.17364846,-0.9848077,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 12:40:00
-0.21643966,-0.976296,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 12:50:00
-0.2588193,-0.96592575,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 13:00:00
-0.30070582,-0.95371693,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 13:10:00
-0.3420204,-0.93969256,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 13:20:00
-0.38268346,-0.9238795,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 13:30:00
-0.42261827,-0.90630776,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 13:40:00
-0.4617488,-0.88701075,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 13:50:00
-0.49999997,-0.86602545,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 14:00:00
-0.53729975,-0.84339136,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 14:10:00
-0.5735764,-0.81915206,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 14:20:00
-0.60876155,-0.79335326,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 14:30:00
-0.6427876,-0.7660445,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 14:40:00
-0.67559034,-0.73727727,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 14:50:00
-0.7071069,-0.7071067,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 15:00:00
-0.73727727,-0.6755903,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 15:10:00
-0.76604456,-0.6427875,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 15:20:00
-0.79335326,-0.6087615,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 15:30:00
-0.8191521,-0.57357633,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 15:40:00
-0.84339136,-0.5372997,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 15:50:00
-0.86602545,-0.4999999,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 16:00:00
-0.88701075,-0.46174875,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 16:10:00
-0.9063078,-0.42261818,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 16:20:00
-0.9238796,-0.38268313,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 16:30:00
-0.9396926,-0.34202006,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 16:40:00
-0.95371705,-0.30070552,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 16:50:00
-0.9659258,-0.25881898,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 17:00:00
-0.97629607,-0.21643932,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 17:10:00
-0.9848078,-0.17364813,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 17:20:00
-0.9914449,-0.13052592,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 17:30:00
-0.9961947,-0.08715571,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 17:40:00
-0.99904823,-0.04361913,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 17:50:00
-1.0,1.1924881e-08,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 18:00:00
-0.99904823,0.043619152,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 18:10:00
-0.9961947,0.08715574,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 18:20:00
-0.9914448,0.13052642,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 18:30:00
-0.98480767,0.17364863,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 18:40:00
-0.97629595,0.21643981,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 18:50:00
-0.9659257,0.25881946,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 19:00:00
-0.9537169,0.30070597,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 19:10:00
-0.9396925,0.3420205,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 19:20:00
-0.92387944,0.38268358,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 19:30:00
-0.9063078,0.42261818,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 19:40:00
-0.88701075,0.46174875,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 19:50:00
-0.86602545,0.4999999,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 20:00:00
-0.84339136,0.5372997,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 20:10:00
-0.8191521,0.57357633,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 20:20:00
-0.79335326,0.6087615,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 20:30:00
-0.76604456,0.6427875,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 20:40:00
-0.73727727,0.6755903,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 20:50:00
-0.70710653,0.707107,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 21:00:00
-0.67559016,0.7372774,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 21:10:00
-0.6427874,0.7660446,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 21:20:00
-0.60876137,0.7933534,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 21:30:00
-0.5735762,0.81915224,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 21:40:00
-0.5372996,0.8433915,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 21:50:00
-0.49999976,0.86602557,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 22:00:00
-0.46174857,0.8870109,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 22:10:00
-0.42261803,0.9063079,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 22:20:00
-0.38268343,0.92387956,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 22:30:00
-0.34202036,0.93969256,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 22:40:00
-0.3007058,0.95371693,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 22:50:00
-0.25881884,0.9659259,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 23:00:00
-0.21643916,0.9762961,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 23:10:00
-0.17364797,0.9848078,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 23:20:00
-0.13052575,0.99144495,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 23:30:00
-0.08715556,0.9961947,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 23:40:00
-0.043618966,0.99904823,-0.974928,-0.22252055,1.0,0.0,1.0,2023-03-11 23:50:00
1.0,-4.371139e-08,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 06:00:00
0.99904823,-0.043619424,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 06:10:00
0.99619466,-0.087155886,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 06:20:00
0.9914448,-0.13052633,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 06:30:00
0.9848077,-0.1736483,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 06:40:00
0.976296,-0.21643962,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 06:50:00
0.9659258,-0.258819,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 07:00:00
0.95371693,-0.30070576,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 07:10:00
0.9396926,-0.3420201,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 07:20:00
0.9238795,-0.3826835,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 07:30:00
0.90630776,-0.42261833,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 07:40:00
0.8870108,-0.46174866,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 07:50:00
0.8660254,-0.50000006,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 08:00:00
0.8433914,-0.5372997,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 08:10:00
0.819152,-0.5735765,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 08:20:00
0.7933533,-0.6087615,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 08:30:00
0.76604444,-0.64278764,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 08:40:00
0.7372773,-0.6755902,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 08:50:00
0.70710677,-0.70710677,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 09:00:00
0.6755902,-0.7372773,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 09:10:00
0.64278746,-0.76604456,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 09:20:00
0.60876125,-0.79335344,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 09:30:00
0.5735763,-0.8191521,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 09:40:00
0.5372997,-0.8433914,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 09:50:00
0.50000006,-0.8660254,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 10:00:00
0.46174866,-0.8870108,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 10:10:00
0.42261833,-0.90630776,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 10:20:00
0.38268328,-0.9238796,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 10:30:00
0.34202,-0.9396927,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 10:40:00
0.30070564,-0.953717,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 10:50:00
0.2588189,-0.9659259,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 11:00:00
0.21643949,-0.976296,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 11:10:00
0.17364828,-0.9848077,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 11:20:00
0.13052608,-0.9914449,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 11:30:00
0.08715563,-0.9961947,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 11:40:00
0.043619294,-0.99904823,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 11:50:00
-8.742278e-08,-1.0,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 12:00:00
-0.043619227,-0.99904823,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 12:10:00
-0.08715581,-0.9961947,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 12:20:00
-0.13052626,-0.9914448,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 12:30:00
-0.17364846,-0.9848077,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 12:40:00
-0.21643966,-0.976296,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 12:50:00
-0.2588193,-0.96592575,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 13:00:00
-0.30070582,-0.95371693,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 13:10:00
-0.3420204,-0.93969256,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 13:20:00
-0.38268346,-0.9238795,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 13:30:00
-0.42261827,-0.90630776,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 13:40:00
-0.4617488,-0.88701075,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 13:50:00
-0.49999997,-0.86602545,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 14:00:00
-0.53729975,-0.84339136,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 14:10:00
-0.5735764,-0.81915206,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 14:20:00
-0.60876155,-0.79335326,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 14:30:00
-0.6427876,-0.7660445,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 14:40:00
-0.67559034,-0.73727727,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 14:50:00
-0.7071069,-0.7071067,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 15:00:00
-0.73727727,-0.6755903,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 15:10:00
-0.76604456,-0.6427875,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 15:20:00
-0.79335326,-0.6087615,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 15:30:00
-0.8191521,-0.57357633,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 15:40:00
-0.84339136,-0.5372997,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 15:50:00
-0.86602545,-0.4999999,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 16:00:00
-0.88701075,-0.46174875,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 16:10:00
-0.9063078,-0.42261818,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 16:20:00
-0.9238796,-0.38268313,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 16:30:00
-0.9396926,-0.34202006,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 16:40:00
-0.95371705,-0.30070552,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 16:50:00
-0.9659258,-0.25881898,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 17:00:00
-0.97629607,-0.21643932,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 17:10:00
-0.9848078,-0.17364813,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 17:20:00
-0.9914449,-0.13052592,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 17:30:00
-0.9961947,-0.08715571,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 17:40:00
-0.99904823,-0.04361913,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 17:50:00
-1.0,1.1924881e-08,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 18:00:00
-0.99904823,0.043619152,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 18:10:00
-0.9961947,0.08715574,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 18:20:00
-0.9914448,0.13052642,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 18:30:00
-0.98480767,0.17364863,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 18:40:00
-0.97629595,0.21643981,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 18:50:00
-0.9659257,0.25881946,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 19:00:00
-0.9537169,0.30070597,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 19:10:00
-0.9396925,0.3420205,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 19:20:00
-0.92387944,0.38268358,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 19:30:00
-0.9063078,0.42261818,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 19:40:00
-0.88701075,0.46174875,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 19:50:00
-0.86602545,0.4999999,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 20:00:00
-0.84339136,0.5372997,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 20:10:00
-0.8191521,0.57357633,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 20:20:00
-0.79335326,0.6087615,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 20:30:00
-0.76604456,0.6427875,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 20:40:00
-0.73727727,0.6755903,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 20:50:00
-0.70710653,0.707107,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 21:00:00
-0.67559016,0.7372774,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 21:10:00
-0.6427874,0.7660446,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 21:20:00
-0.60876137,0.7933534,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 21:30:00
-0.5735762,0.81915224,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 21:40:00
-0.5372996,0.8433915,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 21:50:00
-0.49999976,0.86602557,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 22:00:00
-0.46174857,0.8870109,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 22:10:00
-0.42261803,0.9063079,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 22:20:00
-0.38268343,0.92387956,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 22:30:00
-0.34202036,0.93969256,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 22:40:00
-0.3007058,0.95371693,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 22:50:00
-0.25881884,0.9659259,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 23:00:00
-0.21643916,0.9762961,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 23:10:00
-0.17364797,0.9848078,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 23:20:00
-0.13052575,0.99144495,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 23:30:00
-0.08715556,0.9961947,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 23:40:00
-0.043618966,0.99904823,-0.7818316,0.6234896,1.0,0.0,1.0,2023-03-12 23:50:00
1.0,-4.371139e-08,0.0,1.0,0.0,0.0,1.0,2023-03-13 06:00:00
0.99904823,-0.043619424,0.0,1.0,0.0,0.0,1.0,2023-03-13 06:10:00
0.99619466,-0.087155886,0.0,1.0,0.0,0.0,1.0,2023-03-13 06:20:00
0.9914448,-0.13052633,0.0,1.0,0.0,0.0,1.0,2023-03-13 06:30:00
0.9848077,-0.1736483,0.0,1.0,0.0,0.0,1.0,2023-03-13 06:40:00
0.976296,-0.21643962,0.0,1.0,0.0,0.0,1.0,2023-03-13 06:50:00
0.9659258,-0.258819,0.0,1.0,0.0,0.0,1.0,2023-03-13 07:00:00
0.95371693,-0.30070576,0.0,1.0,0.0,0.0,1.0,2023-03-13 07:10:00
0.9396926,-0.3420201,0.0,1.0,0.0,0.0,1.0,2023-03-13 07:20:00
0.9238795,-0.3826835,0.0,1.0,0.0,0.0,1.0,2023-03-13 07:30:00
0.90630776,-0.42261833,0.0,1.0,0.0,0.0,1.0,2023-03-13 07:40:00
0.8870108,-0.46174866,0.0,1.0,0.0,0.0,1.0,2023-03-13 07:50:00
0.8660254,-0.50000006,0.0,1.0,0.0,0.0,1.0,2023-03-13 08:00:00
0.8433914,-0.5372997,0.0,1.0,0.0,0.0,1.0,2023-03-13 08:10:00
0.819152,-0.5735765,0.0,1.0,0.0,0.0,1.0,2023-03-13 08:20:00
0.7933533,-0.6087615,0.0,1.0,0.0,0.0,1.0,2023-03-13 08:30:00
0.76604444,-0.64278764,0.0,1.0,0.0,0.0,1.0,2023-03-13 08:40:00
0.7372773,-0.6755902,0.0,1.0,0.0,0.0,1.0,2023-03-13 08:50:00
0.70710677,-0.70710677,0.0,1.0,0.0,0.0,1.0,2023-03-13 09:00:00
0.6755902,-0.7372773,0.0,1.0,0.0,0.0,1.0,2023-03-13 09:10:00
0.64278746,-0.76604456,0.0,1.0,0.0,0.0,1.0,2023-03-13 09:20:00
0.60876125,-0.79335344,0.0,1.0,0.0,0.0,1.0,2023-03-13 09:30:00
0.5735763,-0.8191521,0.0,1.0,0.0,0.0,1.0,2023-03-13 09:40:00
0.5372997,-0.8433914,0.0,1.0,0.0,0.0,1.0,2023-03-13 09:50:00
0.50000006,-0.8660254,0.0,1.0,0.0,0.0,1.0,2023-03-13 10:00:00
0.46174866,-0.8870108,0.0,1.0,0.0,0.0,1.0,2023-03-13 10:10:00
0.42261833,-0.90630776,0.0,1.0,0.0,0.0,1.0,2023-03-13 10:20:00
0.38268328,-0.9238796,0.0,1.0,0.0,0.0,1.0,2023-03-13 10:30:00
0.34202,-0.9396927,0.0,1.0,0.0,0.0,1.0,2023-03-13 10:40:00
0.30070564,-0.953717,0.0,1.0,0.0,0.0,1.0,2023-03-13 10:50:00
0.2588189,-0.9659259,0.0,1.0,0.0,0.0,1.0,2023-03-13 11:00:00
0.21643949,-0.976296,0.0,1.0,0.0,0.0,1.0,2023-03-13 11:10:00
0.17364828,-0.9848077,0.0,1.0,0.0,0.0,1.0,2023-03-13 11:20:00
0.13052608,-0.9914449,0.0,1.0,0.0,0.0,1.0,2023-03-13 11:30:00
0.08715563,-0.9961947,0.0,1.0,0.0,0.0,1.0,2023-03-13 11:40:00
0.043619294,-0.99904823,0.0,1.0,0.0,0.0,1.0,2023-03-13 11:50:00
-8.742278e-08,-1.0,0.0,1.0,0.0,0.0,1.0,2023-03-13 12:00:00
-0.043619227,-0.99904823,0.0,1.0,0.0,0.0,1.0,2023-03-13 12:10:00
-0.08715581,-0.9961947,0.0,1.0,0.0,0.0,1.0,2023-03-13 12:20:00
-0.13052626,-0.9914448,0.0,1.0,0.0,0.0,1.0,2023-03-13 12:30:00
-0.17364846,-0.9848077,0.0,1.0,0.0,0.0,1.0,2023-03-13 12:40:00
-0.21643966,-0.976296,0.0,1.0,0.0,0.0,1.0,2023-03-13 12:50:00
-0.2588193,-0.96592575,0.0,1.0,0.0,0.0,1.0,2023-03-13 13:00:00
-0.30070582,-0.95371693,0.0,1.0,0.0,0.0,1.0,2023-03-13 13:10:00
-0.3420204,-0.93969256,0.0,1.0,0.0,0.0,1.0,2023-03-13 13:20:00
-0.38268346,-0.9238795,0.0,1.0,0.0,0.0,1.0,2023-03-13 13:30:00
-0.42261827,-0.90630776,0.0,1.0,0.0,0.0,1.0,2023-03-13 13:40:00
-0.4617488,-0.88701075,0.0,1.0,0.0,0.0,1.0,2023-03-13 13:50:00
-0.49999997,-0.86602545,0.0,1.0,0.0,0.0,1.0,2023-03-13 14:00:00
-0.53729975,-0.84339136,0.0,1.0,0.0,0.0,1.0,2023-03-13 14:10:00
-0.5735764,-0.81915206,0.0,1.0,0.0,0.0,1.0,2023-03-13 14:20:00
-0.60876155,-0.79335326,0.0,1.0,0.0,0.0,1.0,2023-03-13 14:30:00
-0.6427876,-0.7660445,0.0,1.0,0.0,0.0,1.0,2023-03-13 14:40:00
-0.67559034,-0.73727727,0.0,1.0,0.0,0.0,1.0,2023-03-13 14:50:00
-0.7071069,-0.7071067,0.0,1.0,0.0,0.0,1.0,2023-03-13 15:00:00
-0.73727727,-0.6755903,0.0,1.0,0.0,0.0,1.0,2023-03-13 15:10:00
-0.76604456,-0.6427875,0.0,1.0,0.0,0.0,1.0,2023-03-13 15:20:00
-0.79335326,-0.6087615,0.0,1.0,0.0,0.0,1.0,2023-03-13 15:30:00
-0.8191521,-0.57357633,0.0,1.0,0.0,0.0,1.0,2023-03-13 15:40:00
-0.84339136,-0.5372997,0.0,1.0,0.0,0.0,1.0,2023-03-13 15:50:00
